trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
4,4,48,4,4,256,0.2264458922835497,0.0014973348847827788,1024,0.8873258000550778,0.13801293225064631,0.5134969325153375,0.04960983173199126,0.03841115
4,5,48,4,4,256,0.2264458922835497,0.0014973348847827788,1024,0.886093835620497,0.13180615085356845,0.5,0.04983224035382035,0.031966396
4,6,48,4,4,256,0.2264458922835497,0.0014973348847827788,1024,0.888137835180124,0.13614178293700857,0.5098159509202455,0.04958441360378222,0.04014979
4,7,48,4,4,256,0.2264458922835497,0.0014973348847827788,1024,0.8862458473327963,0.14179146276871146,0.503680981595092,0.04974963143714097,0.05562833
4,8,48,4,4,256,0.2264458922835497,0.0014973348847827788,1024,0.8880735978783505,0.1412896113222328,0.5159509202453988,0.04995933099486554,0.047196187
5,1,32,4,8,128,0.2924979637849893,0.001017759731557212,4096,0.8728861395726574,0.11230175776774767,0.4785276073619632,0.04976234050124549,0.080089636
5,2,32,4,8,128,0.2924979637849893,0.001017759731557212,4096,0.8815358993635488,0.12913381385100925,0.496319018404908,0.04990849473844746,0.06394716
6,1,48,3,8,128,0.3245351971103158,0.0009145125408677602,4096,0.868801085759517,0.10639025033713576,0.4588957055214724,0.04984494941792486,0.075928144
7,1,16,3,4,64,0.01899978654259984,0.0003648879337729455,8192,0.5760990845419419,0.012825134344142857,0.06809815950920245,0.04923491434090794,0.013899445
8,1,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.8704053750920433,0.11134301089286684,0.46748466257668714,0.04983224035382035,0.088502504
8,2,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.8817242196244791,0.1286582251721341,0.5006134969325153,0.04968608611661837,0.03485399
8,3,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.884650616132309,0.13356307835267622,0.5110429447852761,0.04972421330893193,0.05851275
8,4,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.8860209300352766,0.13445320767282665,0.5141104294478528,0.04999745818717909,0.067687094
8,5,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.8869479802412259,0.1342211812825872,0.5122699386503068,0.04992120380255198,0.04343566
8,6,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.8862657120678099,0.13733039173245776,0.5110429447852761,0.04999745818717909,0.041547
8,7,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.8877466766966913,0.14024724951344514,0.5165644171779141,0.04976234050124549,0.042116534
8,8,32,5,4,64,0.24497438387165085,0.0028432276620437417,4096,0.8881561229775825,0.13710617851596787,0.5165644171779141,0.04979411316150679,0.03249239
9,1,64,4,8,128,0.19168228481009866,0.0027997540297557454,2048,0.880844173463287,0.11862724579982822,0.4822085889570552,0.04999110365512684,0.039922077
9,2,64,4,8,128,0.19168228481009866,0.0027997540297557454,2048,0.8851672278926999,0.12922967829514348,0.5006134969325153,0.049825885821768084,0.021041913
9,3,64,4,8,128,0.19168228481009866,0.0027997540297557454,2048,0.8880898935495027,0.1337949228525986,0.5104294478527608,0.049838594885872604,0.04957489
9,4,64,4,8,128,0.19168228481009866,0.0027997540297557454,2048,0.8863042817382756,0.13654000275455686,0.5110429447852761,0.049628895328148036,0.04300392
10,1,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8795233527883375,0.1259501443776891,0.49754601226993866,0.04994662193076102,0.030973047
10,2,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8839110850484332,0.13284756391264832,0.5116564417177915,0.049800467693559045,0.035370555
10,3,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8864016210840098,0.1384948683750482,0.5110429447852761,0.049902140206395204,0.040251
10,4,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8876861234641136,0.13920638763756932,0.5104294478527608,0.04990849473844746,0.028438011
10,5,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8876262271264135,0.137872958115164,0.5153374233128835,0.049641604392252556,0.033266205
10,6,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8876968871837431,0.14124592204890157,0.50920245398773,0.04992120380255198,0.064237565
10,7,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8875554325713197,0.13898343833714738,0.5085889570552147,0.0499339128666565,0.04092811
10,8,48,2,4,256,0.11070935145589558,0.0005837887860204056,1024,0.8864171916367809,0.1375939426250832,0.5165644171779141,0.049876722078186164,0.054368503
11,1,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.879077662283833,0.11656394993932681,0.49141104294478527,0.04997204005897006,0.05311812
11,2,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.8843123113717587,0.12881606812417973,0.5098159509202455,0.04990849473844746,0.03486103
11,3,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.8856640216999082,0.14047144457363966,0.5159509202453988,0.04983224035382035,0.06867552
11,4,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.8866259925935005,0.1358179273427788,0.5067484662576687,0.04998474912307458,0.047217213
11,5,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.8874982398336063,0.1373406551399723,0.5141104294478528,0.04990849473844746,0.03585756
11,6,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.8850403809070249,0.13461232623018735,0.5042944785276073,0.04997839459102232,0.037419334
11,7,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.8878167207932451,0.13911902709605184,0.5085889570552147,0.04981953128971583,0.067893595
11,8,32,6,4,64,0.1987891922481063,0.0008084680038481457,1024,0.8876128065886284,0.14000214046229814,0.5190184049079755,0.04991484927049972,0.04090909
12,1,32,6,4,192,0.127068024436691,0.0006402064261261737,1024,0.8758312137265378,0.11265728640963951,0.4754601226993865,0.049616186264043516,0.033935603
13,1,16,5,4,64,0.17135774948947058,0.00042793304514485213,1024,0.859210763610472,0.09610235026222275,0.4429447852760736,0.049851303949977124,0.035862274
14,1,32,3,4,128,0.2554041652344246,0.0008897423802273052,1024,0.8819143975139511,0.1253527519984683,0.4938650306748466,0.049590768135834476,0.044288512
14,2,32,3,4,128,0.2554041652344246,0.0008897423802273052,1024,0.885050429254488,0.13030919251978162,0.49079754601226994,0.049813176757663565,0.048963606
15,1,48,6,4,64,0.12430754969515409,0.0007353339445536159,1024,0.8798317600603548,0.11942734695760351,0.47730061349693254,0.049902140206395204,0.04031877
15,2,48,6,4,64,0.12430754969515409,0.0007353339445536159,1024,0.8847470334861227,0.12949641173680104,0.5067484662576687,0.04992120380255198,0.026453067
15,3,48,6,4,64,0.12430754969515409,0.0007353339445536159,1024,0.8858327930031846,0.12898527991703063,0.49938650306748467,0.04998474912307458,0.051538818
16,1,32,5,4,192,0.1835508459634545,0.0015016709197407136,1024,0.8847814298274095,0.12209682058650712,0.5006134969325153,0.04997839459102232,0.048960954
16,2,32,5,4,192,0.1835508459634545,0.0015016709197407136,1024,0.8873655002864607,0.13542754348615224,0.5049079754601227,0.04969244064867063,0.058859665
16,3,32,5,4,192,0.1835508459634545,0.0015016709197407136,1024,0.887103180915009,0.13317149793576008,0.5141104294478528,0.04983224035382035,0.044118382
16,4,32,5,4,192,0.1835508459634545,0.0015016709197407136,1024,0.8878307339008904,0.13033385238342654,0.49877300613496933,0.04960983173199126,0.07337917
16,5,32,5,4,192,0.1835508459634545,0.0015016709197407136,1024,0.8877374899146169,0.13536613117507845,0.49938650306748467,0.04992120380255198,0.09422244
16,6,32,5,4,192,0.1835508459634545,0.0015016709197407136,1024,0.8887076632225883,0.13452240301698165,0.5079754601226993,0.04983224035382035,0.036039677
16,7,32,5,4,192,0.1835508459634545,0.0015016709197407136,1024,0.8868215835306746,0.13688519308097385,0.5049079754601227,0.04999745818717909,0.027207837
17,1,48,2,4,256,0.28809785071124056,0.0004412186684449612,1024,0.8729429970405813,0.1168866699845068,0.4736196319018405,0.04997204005897006,0.02575383
18,1,16,5,4,128,0.39817872736339954,0.0011417460357637714,2048,0.863366274759674,0.09737106724406316,0.456441717791411,0.04994662193076102,0.05920858
19,1,48,3,4,64,0.07806116307599677,0.0006914036383617327,8192,0.81260899581864,0.061170260611586605,0.3294478527607362,0.049775049565350005,0.020847926
20,1,32,6,4,128,0.15960764460734211,0.0003022124090018708,1024,0.8702457164996088,0.1087094075310562,0.4625766871165644,0.04990849473844746,0.046741407
21,1,32,5,4,64,0.22787568646062736,0.0028064343087178148,4096,0.8759986926817311,0.11395784316192098,0.4815950920245399,0.04989578567434294,0.046907283
21,2,32,5,4,64,0.22787568646062736,0.0028064343087178148,4096,0.8831261931316163,0.12764084871743298,0.49693251533742333,0.04998474912307458,0.034837376
22,1,32,5,4,64,0.23116760928522076,0.001954214231535439,4096,0.8730303348206836,0.10566570522782456,0.47484662576687114,0.04994026739870876,0.059680928
22,2,32,5,4,64,0.23116760928522076,0.001954214231535439,4096,0.8823418898861736,0.11493195576043491,0.4840490797546012,0.04976869503329775,0.04579644
23,1,32,6,4,64,0.2654222619177393,0.0012231162706382002,4096,0.8520371479706197,0.07846494070697967,0.4116564417177914,0.04981953128971583,0.04189247
24,1,32,5,4,64,0.3432189156929669,0.0021417634805681535,1024,0.8825605754539475,0.12493381902617082,0.49570552147239266,0.04991484927049972,0.048072618
24,2,32,5,4,64,0.3432189156929669,0.0021417634805681535,1024,0.8854289839329361,0.13222706764188932,0.5042944785276073,0.049851303949977124,0.029277395
24,3,32,5,4,64,0.3432189156929669,0.0021417634805681535,1024,0.8857270933543914,0.12910070824452502,0.49447852760736194,0.04994026739870876,0.040741567
25,1,32,4,4,64,0.21154438714148527,0.0004969481642130351,4096,0.838662805294331,0.07580846086640712,0.3773006134969325,0.049838594885872604,0.0273226
26,1,48,6,4,192,0.25939191103053827,0.0007500509573756245,8192,0.8278572529615238,0.06834981254315972,0.3570552147239264,0.04971150424482741,0.040377382
27,1,16,5,8,256,0.1469999969818101,0.0014816848761734479,2048,0.8766873641182733,0.11733524797355702,0.49141104294478527,0.049876722078186164,0.031325705
27,2,16,5,8,256,0.1469999969818101,0.0014816848761734479,2048,0.8834939100192024,0.12722322381708162,0.496319018404908,0.04994662193076102,0.04244977
28,1,32,6,4,64,0.20219446176660683,0.0022951894052284524,1024,0.8821172591273692,0.12656860738790646,0.496319018404908,0.04999745818717909,0.034426514
28,2,32,6,4,64,0.20219446176660683,0.0022951894052284524,1024,0.8862644431106426,0.12606093146637978,0.49877300613496933,0.04991484927049972,0.02716804
29,1,64,5,4,192,0.28403593447360853,0.0005329722563407078,8192,0.8460173399195914,0.07890448126870403,0.4098159509202454,0.0499656855269178,0.036238503
30,1,48,4,4,128,0.3577815723284154,0.0003860739615997798,4096,0.8529555142991785,0.09702969315874695,0.4325153374233129,0.04994026739870876,0.024609879
31,1,48,2,4,256,0.09335770475704333,0.0006003808075773789,1024,0.8841198470202937,0.1285935187520933,0.5006134969325153,0.04990849473844746,0.041889504
31,2,48,2,4,256,0.09335770475704333,0.0006003808075773789,1024,0.8834862767837679,0.13533502852050072,0.49325153374233127,0.049902140206395204,0.04916936
31,3,48,2,4,256,0.09335770475704333,0.0006003808075773789,1024,0.8823263836584203,0.1296613776491166,0.49938650306748467,0.04979411316150679,0.03402692
32,1,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.8814838448302802,0.12670126642770774,0.4938650306748466,0.049775049565350005,0.042400073
32,2,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.883787826619049,0.1349676854578751,0.5159509202453988,0.0499656855269178,0.034612782
32,3,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.8871344818584738,0.13653541626068644,0.5049079754601227,0.0499339128666565,0.054976344
32,4,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.884246881133293,0.13756557735757247,0.5024539877300613,0.04999110365512684,0.022769641
32,5,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.886916883968272,0.13670919611422097,0.5079754601226993,0.04992755833460424,0.03970406
32,6,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.8876725898702366,0.1372794704727016,0.5184049079754601,0.049787758629454525,0.05473523
32,7,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.8881989926780197,0.1392531658610528,0.5116564417177915,0.049825885821768084,0.035244256
32,8,48,2,4,256,0.0824552253851619,0.0005545004998234023,1024,0.8876990527926725,0.13498072676263212,0.5141104294478528,0.04999110365512684,0.03993952
33,1,48,2,4,256,0.06815470674419054,0.0004755419888776607,1024,0.8769298908767009,0.1172084168463816,0.49141104294478527,0.04970514971277515,0.08272046
33,2,48,2,4,256,0.06815470674419054,0.0004755419888776607,1024,0.8827080220392325,0.12985075042772265,0.503680981595092,0.04991484927049972,0.03996061
33,3,48,2,4,256,0.06815470674419054,0.0004755419888776607,1024,0.8850645086363939,0.12973510953216502,0.5128834355828221,0.0499656855269178,0.029816305
33,4,48,2,4,256,0.06815470674419054,0.0004755419888776607,1024,0.8852441528169056,0.13511755064872122,0.5134969325153375,0.04969879518072289,0.023396917
33,5,48,2,4,256,0.06815470674419054,0.0004755419888776607,1024,0.885365810917819,0.12849438828187898,0.5079754601226993,0.049876722078186164,0.02265826
34,1,64,3,8,256,0.01763194862142546,0.000842337042156514,1024,0.881267660141225,0.12315637840843918,0.48466257668711654,0.04998474912307458,0.056121044
34,2,64,3,8,256,0.01763194862142546,0.000842337042156514,1024,0.8872831428221233,0.13396473114175295,0.5012269938650307,0.04999745818717909,0.04740103
34,3,64,3,8,256,0.01763194862142546,0.000842337042156514,1024,0.8872959805362632,0.13817058017200434,0.5085889570552147,0.04992120380255198,0.042678166
35,1,48,4,4,256,0.24002775073587704,0.0003501287207191488,1024,0.879379116606209,0.11732563821171002,0.48098159509202454,0.04974963143714097,0.047489043
35,2,48,4,4,256,0.24002775073587704,0.0003501287207191488,1024,0.8827432974890945,0.12455107253154582,0.49877300613496933,0.04973692237303645,0.03190746
36,1,48,6,8,64,0.30457203447541703,0.0005503680568023539,4096,0.8577965001264668,0.08357681242524997,0.4386503067484663,0.04973692237303645,0.044960845
37,1,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.8828225537078811,0.12867033164908798,0.505521472392638,0.049787758629454525,0.037354708
37,2,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.8848379286346286,0.1359905744765662,0.5116564417177915,0.04997839459102232,0.0477151
37,3,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.8858473363049153,0.1361283286153147,0.50920245398773,0.04997839459102232,0.045651358
37,4,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.886566172276276,0.13836257613590264,0.5159509202453988,0.049775049565350005,0.049988415
37,5,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.8878865329298868,0.1420743407271427,0.5184049079754601,0.049787758629454525,0.052461058
37,6,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.8886912466983722,0.14282696039538834,0.5208588957055215,0.04994662193076102,0.051536832
37,7,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.8875614518335827,0.14122349795751796,0.5141104294478528,0.04997204005897006,0.03303694
37,8,32,4,4,128,0.05320845916550417,0.0011238152529403677,2048,0.8889915607136163,0.14174789783193034,0.5104294478527608,0.04991484927049972,0.037447114
38,1,64,3,4,128,0.048956611215083795,0.001038079530098433,2048,0.879312854040999,0.11820483751679106,0.48282208588957054,0.049825885821768084,0.025798827
38,2,64,3,4,128,0.048956611215083795,0.001038079530098433,2048,0.883912640544316,0.12941900979180362,0.49693251533742333,0.04992755833460424,0.06588434
39,1,48,4,8,128,0.005310002803147709,0.0013353531257042708,2048,0.8836094221570603,0.11845958887255445,0.4840490797546012,0.04997839459102232,0.05651628
39,2,48,4,8,128,0.005310002803147709,0.0013353531257042708,2048,0.8865807311719505,0.1308287806763488,0.5030674846625767,0.04995297646281328,0.059284255
39,3,48,4,8,128,0.005310002803147709,0.0013353531257042708,2048,0.8868655565026277,0.1378009752958839,0.501840490797546,0.04989578567434294,0.0672361
40,1,32,4,4,128,0.052368900166103016,0.0007803670954902347,2048,0.873063245838834,0.10906191067077123,0.46809815950920247,0.04995297646281328,0.04851699
41,1,32,3,4,128,0.1448312152955733,0.0006444093617048384,2048,0.874920808106231,0.11107920542249423,0.4687116564417178,0.04991484927049972,0.058230016
42,1,32,4,4,128,0.0914879163790796,0.00039836793187283774,1024,0.8711810802267859,0.1090736491964747,0.45950920245398774,0.0499656855269178,0.024591437
43,1,32,4,4,64,0.026835810612232343,0.0010117023688953537,2048,0.8779205955607784,0.11719888897394037,0.4822085889570552,0.04998474912307458,0.040874157
43,2,32,4,4,64,0.026835810612232343,0.0010117023688953537,2048,0.8839161823187758,0.13011679287878414,0.496319018404908,0.04978140409740227,0.041187987
44,1,16,5,4,128,0.20446036221813726,0.00034102592012121745,4096,0.7487595407645959,0.03363131243762845,0.201840490797546,0.04975598596919323,0.009532263
45,1,32,4,4,256,0.318182348269138,0.00046831543356549266,1024,0.8711671022055139,0.10532179360428146,0.4723926380368098,0.04962254079609577,0.07190878
46,1,32,3,8,192,0.11405629090324161,0.00041805674638183436,8192,0.749348132219801,0.033984160068599445,0.23251533742331287,0.04995297646281328,0.01226867
47,1,48,2,4,128,0.1778001474465616,0.0016089679283903624,1024,0.8821868295578837,0.1205559328498696,0.4901840490797546,0.049889431142290684,0.04156012
47,2,48,2,4,128,0.1778001474465616,0.0016089679283903624,1024,0.886294662224264,0.13040707904356902,0.5116564417177915,0.0499656855269178,0.042059053
47,3,48,2,4,128,0.1778001474465616,0.0016089679283903624,1024,0.8873835795149223,0.13546675198277197,0.5006134969325153,0.04994026739870876,0.07462034
47,4,48,2,4,128,0.1778001474465616,0.0016089679283903624,1024,0.8867872904992651,0.13795628077437477,0.5128834355828221,0.049851303949977124,0.06476666
48,1,64,5,4,64,0.23993414957326642,0.002604707280608366,1024,0.8796312550816764,0.12161241580977206,0.4852760736196319,0.04997204005897006,0.048982784
48,2,64,5,4,64,0.23993414957326642,0.002604707280608366,1024,0.8807261916345976,0.13282997719239348,0.5049079754601227,0.04974963143714097,0.037026744
48,3,64,5,4,64,0.23993414957326642,0.002604707280608366,1024,0.8834645778111282,0.12699349468676274,0.5024539877300613,0.04995933099486554,0.037677273
49,1,32,6,4,256,0.037992958469340435,0.0017482696850660284,2048,0.8819783209876081,0.11905027646857089,0.48773006134969327,0.049787758629454525,0.0799618
49,2,32,6,4,256,0.037992958469340435,0.0017482696850660284,2048,0.8827571897436761,0.12661093806107573,0.49570552147239266,0.04998474912307458,0.026117163
50,1,48,3,4,128,0.27353486592667653,0.0008110326715180143,4096,0.865512952641505,0.1031062765178293,0.450920245398773,0.04994662193076102,0.102421775
51,1,48,2,4,256,0.10937835462036882,0.0006257661788499584,1024,0.8822643353564916,0.12399862566448873,0.496319018404908,0.04997204005897006,0.035649113
51,2,48,2,4,256,0.10937835462036882,0.0006257661788499584,1024,0.8841311253400649,0.13162652671765634,0.5012269938650307,0.04978140409740227,0.072949596
51,3,48,2,4,256,0.10937835462036882,0.0006257661788499584,1024,0.8814985830563069,0.1261984193489882,0.49693251533742333,0.04992755833460424,0.04453175
52,1,48,2,4,256,0.0743813873387071,0.0005830473796912965,1024,0.8804310665041153,0.12416085788170833,0.48773006134969327,0.04990849473844746,0.04563169
52,2,48,2,4,256,0.0743813873387071,0.0005830473796912965,1024,0.8802710784896206,0.12820266420281531,0.4852760736196319,0.04978140409740227,0.030732157
53,1,48,2,4,256,0.06306633690594801,0.0005224794400971063,1024,0.8814063604733449,0.12295014294834969,0.49754601226993866,0.04989578567434294,0.063305706
53,2,48,2,4,256,0.06306633690594801,0.0005224794400971063,1024,0.8856219200011977,0.1265358169787176,0.5,0.04951451375120736,0.05789607
54,1,16,2,4,64,0.09216350812998117,0.0006988252824154769,1024,0.870311021986525,0.1147732197876799,0.4656441717791411,0.049851303949977124,0.033097107
55,1,48,5,4,256,0.21512056375549907,0.000674177841702662,1024,0.8814267242145565,0.12302022763071213,0.48895705521472393,0.04992120380255198,0.041478593
55,2,48,5,4,256,0.21512056375549907,0.000674177841702662,1024,0.8854408567718104,0.12949700798643118,0.5067484662576687,0.049876722078186164,0.03717352
55,3,48,5,4,256,0.21512056375549907,0.000674177841702662,1024,0.8866058725076589,0.13361008412078243,0.5079754601226993,0.049889431142290684,0.050206903
56,1,32,3,4,64,0.13284551243494933,0.0009371716017871761,1024,0.8812291684404778,0.1266679964171143,0.49570552147239266,0.04974963143714097,0.026372328
56,2,32,3,4,64,0.13284551243494933,0.0009371716017871761,1024,0.8860994338462805,0.13298313152970787,0.5061349693251533,0.04992755833460424,0.03298677
56,3,32,3,4,64,0.13284551243494933,0.0009371716017871761,1024,0.8846390941571677,0.12697766893483514,0.5006134969325153,0.04984494941792486,0.052388135
57,1,48,4,4,192,0.15982044995950892,0.0029952334991540036,4096,0.8723249018439214,0.10384413611454779,0.4736196319018405,0.04992755833460424,0.030417537
58,1,32,6,4,64,0.19376238901341125,0.0011558677466450688,8192,0.8119301056832751,0.06253583041595726,0.350920245398773,0.04989578567434294,0.028393552
59,1,32,2,8,128,0.25024025895105034,0.00044885799603994365,1024,0.870555322556047,0.10093362210999521,0.4705521472392638,0.04983224035382035,0.046472125
60,1,48,5,4,256,0.10562446133268084,0.0005504492304354917,2048,0.8738570672376547,0.10703678425430646,0.4687116564417178,0.04948909562299832,0.04228552
61,1,48,4,4,256,0.2245388548235168,0.0013447476711476148,1024,0.8816620231800855,0.1267808914898074,0.49570552147239266,0.04981953128971583,0.033626534
61,2,48,4,4,256,0.2245388548235168,0.0013447476711476148,1024,0.8825880246933218,0.12782502951285235,0.49877300613496933,0.04974327690508871,0.03711569
62,1,48,4,4,256,0.18506110322543362,0.001050159630515577,1024,0.8806396959274545,0.1238563674069966,0.4920245398773006,0.04971785877687967,0.032060817
62,2,48,4,4,256,0.18506110322543362,0.001050159630515577,1024,0.8852832916663158,0.13054861625354308,0.48957055214723927,0.04979411316150679,0.042312022
